date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
17 janvier 2012 ,Jura,,SE,46.44209,6.08497,45,,,,RAS
17 janvier 2012 ,Mont Blanc,Vallée de l'Arve ,T,45.9784,6.9266,40,,,,"Ras, mais bonne purge dans les differents goulets Avant d'arriver au Tour"
17 janvier 2012 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,30,,,,RAS
17 janvier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",SE,44.85518,6.72729,40,,,,RAS
17 janvier 2012 ,Chartreuse,Chartreuse ,W,45.4635,05.9000,50,,,,ras
17 janvier 2012 ,Belledonne,Oisans ,T,45.13065,6.01986,40,45.15019925890159,6.008790160531083,2021.7194930597452,"rien de récent, des plaques de reptation et des résidus/boules dans les couloirs des Chalanches, la bien nommée"
15 janvier 2012 ,Bornes - Aravis,Val d'Arly ,SE,45.8649,06.4886,45,,,, coulées dans l'axe du couloir sinon RAS.
17 janvier 2012 ,Chablais - Faucigny,Chablais ,SW,46.21692,6.67349,45,,,,RAS
17 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8373,06.4159,40,,,,RAS pas d'activité avalancheuse observée. risque 1 chez météo france..............
17 janvier 2012 ,Chartreuse,Chartreuse ,NW,45.2890,5.7664,45,,,,RAS
17 janvier 2012 ,Chartreuse,Chartreuse ,W,45.2582,05.7793,30,,,,RAS
17 janvier 2012 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS                                                                                                         
15 janvier 2012 ,Queyras - Alpes Cozie N,Val de Suze ,SW,44.91889,6.82556,40,,,,RAS
07 janvier 2012 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,RAS
29 décembre 2011 ,Ecrins,Embrunais ,NE,44.60694,6.33833,,,,,RAS
08 janvier 2012 ,Ecrins,Champsaur ,S,44.6227,06.2279,30,,,,RAS MAIS RISQUE 4. LA DESCENTE DU COL EST UN RESUME DE TOUTES LES CONDITIONS DIFFICILES DU SKI : NEIGE CROUTEE PUIS MOLLE PUIS UN PEU DURE SUIVANT L EXPO
15 janvier 2012 ,Valais W - Alpes Pennines W,Valais Central ,T,46.1508,7.4710,35,,,,aucune.
15 janvier 2012 ,Beaufortain,Tarentaise ,SW,45.5924,06.6708,30,,,,RAS
15 janvier 2012 ,Queyras - Alpes Cozie N,Queyras ,N,44.79438,6.72378,30,,,,"RAS, pas ,d'activité récente observée."
14 janvier 2012 ,Valais W - Alpes Pennines W,Valais Central ,W,46.15153,7.4701,50,,,,aucune.
14 janvier 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,44.6807,06.5832,30,,,,RAS malgré l'apparence peu rassurante des pentes hors forêt
15 janvier 2012 ,Ecrins,Champsaur ,S,44.7379,06.2479,45,,,,"RAS, manteau neigeux paraissant stable, rien n'est tombé pour l'instant dans le vallon de la Pierre"
16 janvier 2012 ,Lauzière - Cheval Noir,Combe de Savoie ,NW,45.6067,06.3644,40,,,,ras
14 janvier 2012 ,Ecrins,Champsaur ,NE,44.7379,06.2479,30,,,,"RAS, restes de nombreuses et parfois grosses avalanches de fonte entre les Clots et les Auberts, mention spéciale à l'avalanche du Bécé dont le dépôt mesure par endroits plus de 5 m d'épaisseur"
15 janvier 2012 ,Lauzière - Cheval Noir,Tarentaise ,T,45.47123,6.41270,45,,,,ras
14 janvier 2012 ,Mont-Perdu - Gavarnie - Bigorre,,SE,42.91698,0.209469,45,,,,RAS
15 janvier 2012 ,Alpes Grées N,Val d'Aoste ,W,45.61972,7.0575,,,,,"aucune activitè avalancheuse sur tous les versants, sur la raide pente de la Rabuigne pas de neige "
16 janvier 2012 ,Devoluy,Devoluy ,W,44.7209,05.9264,40,,,,RAS
16 janvier 2012 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,30,45.608594162992276,6.658136204234991,1934.4074074074074,"rien ce jour, mais de grosses coulées dans le vallon de l'Ormente et pas mal de zones de reptation en divers secteurs."
15 janvier 2012 ,Belledonne,Grésivaudan ,W,45.32596,6.047029,,,,,RAS
16 janvier 2012 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,"RAS,les crêtes sont bien dégarnies,mais neige excellente à l'ombre entre les sapins."
15 janvier 2012 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,"RAS , bien stabilisé (risque 2)"
16 janvier 2012 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,45,,,,"Ras ce jour, Béton partout, même dans le raide qui d'habitude chauffe vite."
16 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.0181,06.4663,30,,,,ras                                                                                                                           .
16 janvier 2012 ,Bauges,Bauges ,SW,45.64268,6.18767,45,,,,   Il y a de très nombreux départs au terrain sur les orientations sud ouest et est
16 janvier 2012 ,Liban,,S,34.24686,36.04966,30,,,,RAS.                                                                                                          
16 janvier 2012 ,Vercors,Vercors ,SW,45.1528,05.6203,35,45.14688857855361,5.630281089775562,1581.8226932668335,"RAS, tout est en place"
13 janvier 2012 ,Mont Blanc,Vallée de l'Arve ,SW,45.8484,06.7358,45,,,,aucune 
16 janvier 2012 ,Bauges,Bauges ,N,45.6920,06.1711,45,,,,"Rien à signaler lors de notre sortie, que de vieilles avalanche dont une belle vers le chalet des gardes du Charbonnet."
16 janvier 2012 ,Bauges,Bauges ,W,45.6152,06.1111,35,,,,aucune
15 janvier 2012 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,35,,,,rien sur le parcours vues les conditions actuelles
16 janvier 2012 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS..............................................................................................................................
14 janvier 2012 ,Belledonne,Maurienne ,SW,45.30438,6.226823,45,,,,RAS.
15 janvier 2012 ,Mercantour - Alpes Maritimes Italiennes,Haut-Var ,NE,44.24483,6.757117,35,,,,"ras, à part une ligne de fracture plus ou moins ancienne d'une plaque partie sur la face nord des Garrets."
15 janvier 2012 ,Mont Blanc,Vallée de l'Arve ,NW,45.79597,6.71743,50,,,,"RAS quelques belles anciennes coulées sur les pentes sud, neige soufflée sur le sommet"
14 janvier 2012 ,Beaufortain,Beaufortain ,NW,45.7293,06.5771,45,,,,"rien vu à Outray, mais ça reste chargé ; habituelles plaques de fond en versant Sud d'Hauteluce"
11 janvier 2012 ,Belledonne,Grésivaudan ,NE,45.265061,6.01509,30,,,,RAS
15 janvier 2012 ,Vanoise,Maurienne ,S,45.33329,7.01391,50,,,,"Des grosses fissures de reptation en face S, mais rien à l'heure ou on passe. BRA risque 1"
15 janvier 2012 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,RAS.................................................................................................................................
15 janvier 2012 ,Belledonne,Grésivaudan ,SW,45.29704,6.07915,35,,,,RAS
15 janvier 2012 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,RAS
15 janvier 2012 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.28669,6.89924,40,,,,néant
15 janvier 2012 ,Bornes - Aravis,Faucigny ,NW,46.0238,6.47855,50,,,,aucune
15 janvier 2012 ,Belledonne,Maurienne ,S,45.37180,6.25654,38,,,,Rien vu ce jour sauf des petites boulettes dans les pentes raides ensoleillées.
15 janvier 2012 ,Beaufortain,Val d'Arly ,W,45.8207,06.6044,30,,,,"ras,bonne trace de montée.On a encore réussi à faire nos trace de descente sur une neige transormé(10cm) sur fond dure ds la premiere partie...La seconde entre les chalets est moins agréable neige lourde et beaucoup tracée"
15 janvier 2012 ,Ecrins,Oisans ,NE,45.01769,6.04073,35,,,,Rien Vu.
15 janvier 2012 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,35,,,,RAS
15 janvier 2012 ,Taillefer - Matheysine,Oisans ,E,45.0720,05.9799,35,45.08202407746479,5.971967956338029,1955.9734093028176,"néant, neige bien stabilisée. "
15 janvier 2012 ,Belledonne,Maurienne ,N,45.37180,6.25654,40,,,,RAS mais c'était déjà parti auparavant sur les flancs du vallon de la cabane de la Lescherette
14 janvier 2012 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4182,06.4678,45,,,,"néant,neige bien staabilisée"
15 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.01942,6.606645,20,,,,RAS Neige béton
15 janvier 2012 ,Belledonne,Grésivaudan ,SW,45.30685,6.08395,35,45.303102870385636,6.104594403609515,1741.8391304347958,Nombreuses fissures dans les versants Sud les plus raides. Rien à signaler sur la trace.
15 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",NW,45.01942,6.606645,25,,,,RAS
15 janvier 2012 ,Grandes Rousses - Arves,Maurienne ,E,45.2058,06.4194,30,,,,"RAS, en évitant les pentes raides il y a moyen de trouver un itinéraire sans risque."
15 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,E,44.91787,5.75551,20,,,,"RAS, rien de bouge."
15 janvier 2012 ,Massif Central,,NW,45.05342,2.71912,35,,,,RAS
15 janvier 2012 ,Belledonne,Grésivaudan ,T,45.14037,5.88762,,45.127787799171855,5.911200683229815,2078.1424507329207,ras
08 décembre 2011 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,,,,,RAS                                                                                                                 
12 décembre 2011 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,,,,,RAS                                                                                                                   
16 décembre 2011 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,,,,,RAS                                                                                                                  
21 décembre 2011 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS                                                                                                                                             
23 décembre 2011 ,Belledonne,Grésivaudan ,SW,45.1870,5.8994,35,,,,RAS                                                                                                                      
15 janvier 2012 ,Belledonne,Maurienne ,S,45.28305,6.21008,35,,,,"RAS, mais trois avalanches ont coupées le chemin dans la combe de départ créant des ravines qui nous ont ralenti dans notre progression."
15 janvier 2012 ,Chartreuse,Chartreuse ,T,45.33112,5.84682,35,45.3172716754386,5.839668701754388,1371.2713450292401,RAS
27 décembre 2011 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,RAS                                                                                                           
14 janvier 2012 ,Belledonne,Grésivaudan ,T,45.43083,6.18167,35,,,,aucune
02 janvier 2012 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,RAS                                                                                                              
15 janvier 2012 ,Beaufortain,Tarentaise ,S,45.6297,06.4799,45,,,,"RAS. nombreuses reptations en tous versants. coulées sous dans les faces sud raides sous les rochers, notamment le bas de la face sud du Lavouet."
10 janvier 2012 ,Chartreuse,Chartreuse ,E,45.31378,5.77518,,45.31710050909093,5.767580699999998,1414.0754545454547,RAS                                                                                                          
14 janvier 2012 ,Mont Blanc,Vallée de l'Arve ,N,45.8231,06.7351,45,,,,RAS ce jour
15 janvier 2012 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,40,,,,.quelques purges en pentes raides versant Bec de l aigle. sur l itinéraire ras .....
15 janvier 2012 ,Belledonne,Maurienne ,E,45.29037,6.21708,30,,,,RAS ce jour mais le vallon du Tepey a de belles avalanches provenant des faces Est...
14 janvier 2012 ,Chartreuse,Grésivaudan ,SW,45.2735,05.6790,35,45.288182535691526,5.688404160074736,1327.1379310344828,RAS
15 janvier 2012 ,Devoluy,Devoluy ,S,44.6390,05.8476,30,,,,néant
15 janvier 2012 ,Ecrins,Matheysine et périphériques ,SW,44.86866,6.09229,45,,,,néant
15 janvier 2012 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,RAS
15 janvier 2012 ,Belledonne,Maurienne ,N,45.28305,6.21008,45,,,,"ras, c beton armé sur notre iti Nord; c'est parti jusqu'au sol a plusieurs endroits orientés au soleil "
15 janvier 2012 ,Islande,,W,64.3855,-21.29384,25,64.37691246428571,-21.266912392857144,249.71428571428572,Néant
11 janvier 2012 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS                                                                                                        
15 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9834,05.8942,35,44.97254008147321,5.902485610491067,1753.6415178571424,"RAS, sauf une vieille coulée, au demeurant assez impressionante"
15 janvier 2012 ,Belledonne,Grésivaudan ,T,45.33579,6.11992,45,45.31559255733355,6.147061104320185,1623.3661971830986,"RAS, La fameuse avalanche de boules dures au pied du Pertuis est bien présente donc embarassante pour monter ou descendre sinon rien de suspect"
15 janvier 2012 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,45,,,,RAS. tout a purgé                .
15 janvier 2012 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,25,,,,grosses plaques de fonte au nord de la pointe du Dzonfié orientation Ouest; idem au nord sur les faces sud-ouest au nord du Grand Cretet
15 janvier 2012 ,Chartreuse,Grésivaudan ,SE,45.29762,5.84279,30,,,,RAS
15 janvier 2012 ,Devoluy,Devoluy ,NW,44.73856,5.90309,45,,,,RAS
14 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,S,45.0101,05.8865,35,,,,RAS
15 janvier 2012 ,Chablais - Faucigny,Chablais ,SE,46.24794,6.75491,25,,,,"RAS, aucune activité avalancheuse observé ce jour, le manteaux neigeux est bien stable."
15 janvier 2012 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,35,,,,"RAS Neige très irrégulière. Alternance de neige dure, de neige croutée et de poudreuse dans certains endroits"
15 janvier 2012 ,Cerces - Thabor - Mont Cenis,Maurienne ,T,45.12068,6.417346,30,,,,ras rien a signaler de particulier sur cette itinéraire trés bonne neige dans le couloir
15 janvier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",T,44.85518,6.72729,30,,,,rien à signaler
15 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.9231,06.4836,50,,,,ras
15 janvier 2012 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,"RAS, tout semble bien stable"
15 janvier 2012 ,Mont Blanc,Vallée de l'Arve ,NW,45.79597,6.71743,42,,,,RAS
15 janvier 2012 ,Chartreuse,Chartreuse ,W,45.33112,5.84682,45,45.3301698598655,5.858074056053806,1368.6903587443937,"Rien à noter, très stable"
15 janvier 2012 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.28341,6.866776,35,,,,RAS et pour cause.
14 janvier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,W,45.9509,06.7400,36,,,,"RAS au Nord, quelques coulées au sud"
15 janvier 2012 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,35,45.55369929586293,6.365626709574472,1801.8108747044917,Néant. 
15 janvier 2012 ,Chartreuse,Chartreuse ,W,45.33112,5.84682,45,45.34010347469138,5.866255585339511,1535.4087716581766,RAS...........
24 décembre 2011 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,50,,,,RAS
25 décembre 2011 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",W,44.85518,6.72729,35,,,,rien
15 janvier 2012 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,RAS                                                                                                          
14 janvier 2012 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.47123,6.41270,,,,,RAS
14 janvier 2012 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,RAS                                                                                                                                           
15 janvier 2012 ,Liban,,SW,34.2492,36.06503,30,,,,"RAS. Attention aux accumulations sur les barres rocheuses a mi-pente, notamment apres de fortes precipitations comme c'est le cas en ce moment. Le massif du Mont Liban n'est objectivement pas tres dangereux mais il faut rester prudent."
14 janvier 2012 ,Vercors,Trièves Dévoluy ,NE,44.8596,05.5588,30,44.85039440939136,5.535652752173916,1537.764347826087,RAS
14 janvier 2012 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,40,,,,"ras vu comme c'est tassé ! tout en haut si ça chauffe bcp à la rigueur mais bon, le risque c plutôt de tomber dans les couloirs"
14 janvier 2012 ,Bornes - Aravis,Vallée de l'Arve ,SE,45.9374,06.6020,35,,,,RAS
14 janvier 2012 ,Devoluy,Devoluy ,T,44.7203,05.8807,55,,,,RAS
14 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,44.96541,6.53884,35,,,,"RAS, neige béton"
14 janvier 2012 ,Beaufortain,Beaufortain ,T,45.6723,6.5401,45,,,,ras
14 janvier 2012 ,Chartreuse,Combe de Savoie ,NE,45.4775,5.93833,35,,,,Néant
14 janvier 2012 ,Belledonne,Maurienne ,S,45.29037,6.21708,35,,,,RAS
14 janvier 2012 ,Bornes - Aravis,Borne-Fier ,SW,45.8373,06.4159,50,,,,néant
14 janvier 2012 ,Ecrins,Champsaur ,SE,44.6227,06.2279,37,,,,"Aucune aujourd'hui. Conditions stabilisées sur l'itinéraire. Manque de neige en bas du versant sud, puis enneigement correct, sans plus, au dessus. "
07 janvier 2012 ,Chartreuse,Chartreuse ,T,45.2890,5.7664,35,45.311872805368786,5.75074348836595,1478.1919191919192,RAS                                                                                                          
14 janvier 2012 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,ras...........................................................................................................................................................................................
14 janvier 2012 ,Cerdagne - Capcir - Conflent,,T,42.55569,01.80636,30,42.54929274183972,1.7768677774480715,2226.917408506449,RAS
14 janvier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,SE,46.0192,06.9198,30,,,,Néant                                                                                                 
14 janvier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,SE,45.96022,6.886876,30,,,,"aucune coulée/purge observée aux alentours, pas de fissures. Quelques plaques à vent plus ou moins anciennes sur l'itinéraire."
14 janvier 2012 ,Chablais - Faucigny,Chablais ,N,46.2093,06.5761,35,,,,"RAS. Aucune activité avalancheuse observé ce jour, l'ensemble du manteau neigeux est bien stable, le face sud on par endroit purgé jusqu'au sol herbeux."
14 janvier 2012 ,Valais W - Alpes Pennines W,Val d'Aoste ,E,45.8737,7.4227,45,,,,"RAS, beton"
14 janvier 2012 ,Belledonne,Maurienne ,E,45.29037,6.21708,30,,,,RAS        
14 janvier 2012 ,Ecrins,Champsaur ,N,44.6628,06.3179,35,,,,néant. La pente terminale a l'air bien stabilisée
14 janvier 2012 ,Belledonne,Grésivaudan ,SW,45.1870,5.8994,35,,,,"Ras, ça semble bien correct."
14 janvier 2012 ,Devoluy,Devoluy ,E,44.7203,05.8807,35,,,,ras
14 janvier 2012 ,Alpes Vaudoises,Gruyère - Pays d'En Haut - Singine ,N,46.4231,7.1469,35,,,,"RAS, bonne poudreuse sur tout l'itinéraire en cherchant bien. Plus tracée vers le bas. Parfois carton ou soufflée dans la combe terminale. "
14 janvier 2012 ,Vercors,Trièves Dévoluy ,E,44.8924,05.5480,40,44.8804145784494,5.5250928160561585,1785.369352869353,rien vu
14 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",N,45.0181,06.4663,35,,,,RAS ce jour
14 janvier 2012 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,RAS
14 janvier 2012 ,Belledonne,Maurienne ,SE,45.3149,6.2575,35,,,,"la purge des flancs sud est pratiquement achevée. On traverse 4 ou 5 culots d'avalanches sur le parcours. Grosses crevasses sous le Col du Golachon: c'est prêt à partir dès le prochain redoux. RAS sur toute la partie  haute, au dessus de 2000m. C'est manifestement très stable."
14 janvier 2012 ,Taillefer - Matheysine,Oisans ,E,45.0720,05.9799,35,45.08202407746479,5.971967956338029,1955.9734093028176, Aucune
14 janvier 2012 ,Belledonne,Maurienne ,SE,45.3149,6.2575,35,,,,"la purge des flancs sud est pratiquement achevée. On traverse 4 ou 5 culots d'avalanches sur le parcours. Grosses crevasses sous le Col du Golachon: c'est prêt à partir dès le prochain redoux. RAS sur toute la partie  haute, au dessus de 2000m. "
14 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,50,,,,"RAS mais des déplacements de neige sont bien visible dans toute la combe. Dans la façe W, la neige est bien dure et bien tassée."
14 janvier 2012 ,Beaufortain,Beaufortain ,T,45.7577,06.6128,35,,,,De grosses purges dans les pentes au soleil. Ras aujourd hui.
04 janvier 2012 ,Liban,,SW,34.2492,36.06503,30,,,,RAS.                                                                                                                  
14 janvier 2012 ,Belledonne,Maurienne ,S,45.31620,6.25053,,,,,RAS
14 janvier 2012 ,Bauges,Bauges ,NW,45.5809,06.0619,40,,,,ras
14 janvier 2012 ,Beaufortain,Vallée de l'Arve ,NE,45.7921,06.7157,30,,,,"aucune activité avalancheuse ce jour, le manteau parait stable..."
14 janvier 2012 ,Vercors,Diois ,W,44.7571,5.6022,30,,,,RAS;la couche de neige est régulière;les zones exposées au Sud ont bien transformé.Les parties à l'ombre sont en poudre tassée.
14 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,46.0018,06.5408,35,,,,RAS
14 janvier 2012 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,30,,,,"des anciennes coulées, le long de notre itinéraire de montée en face sud sinon RAS "
14 janvier 2012 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,"quelques zones de reptation sous le lac de Peyre, sinon RAS"
14 janvier 2012 ,Belledonne,Oisans ,E,45.20321,6.04034,40,,,,rien vu partir aujourd hui. a noter une énorme coulée qui est venu mourir aux portes du Rivier d allemont et qui a du émouvoir quelques personnes....
14 janvier 2012 ,Queyras - Alpes Cozie N,Queyras ,S,44.79438,6.72378,40,,,,RAS
14 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,SW,44.9160,05.8788,35,44.92092563467491,5.899484613003095,1764.4024767801857,"Ras ce jour, le vallon est encombré d'une grosse coulée, qui a bien nettoyé le fond du vallon."
14 janvier 2012 ,Bornes - Aravis,Borne-Fier ,SE,46.0062,06.5151,45,,,,RAS
07 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,NW,45.0323,05.8576,25,45.038509010300025,5.875859208650001,1933.9945903139983,ras                                                                                                                                                                                                          
14 janvier 2012 ,Grandes Rousses - Arves,Oisans ,SE,45.1683,06.0948,35,,,,"de vielles coulées de fontes en face sud, sinon ras"
14 janvier 2012 ,Devoluy,Buech ,SW,44.653,05.7264,,,,,RAS aujourd'hui
13 janvier 2012 ,Bauges,Bauges ,T,45.63847,6.19243,45,,,,"RAS, stable sur tout l'itinéraire"
14 janvier 2012 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,RAS
14 janvier 2012 ,Bauges,Bauges ,N,45.6920,06.1711,45,,,,RAS 
14 janvier 2012 ,Chartreuse,Chartreuse ,SW,45.33112,5.84682,35,,,,"quelques reptations, sinon rien"
14 janvier 2012 ,Belledonne,Oisans ,SE,45.13065,6.01986,45,,,,"RAS ce jour, tout est stable. Deux grosses purges ont traversé la route entre 1250 et 1300m. Diverses petites coulées dans le vallon. "
14 janvier 2012 ,Vanoise,Tarentaise ,T,45.40838,6.66024,50,,,,"Ras, c'est tres stable."
14 janvier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.0025,6.66083,40,,,,............... ras
14 janvier 2012 ,Haut Giffre - Aiguilles Rouges,Bas Valais - Chablais Vaudois ,E,46.0822,06.9740,45,,,,RAS .Tous les couloirs sont skiés encore de la poudre dans les versnts Nords 
14 janvier 2012 ,Ecrins,Embrunais ,S,44.6153,06.3335,42,,,,RAS
14 janvier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",NW,44.85518,6.72729,35,,,,Une petite coulée sous le Pic de Rochebrune mais rien de méchant. Superbe vue sur l'Arpelin ou là il y a une plaque en Est .                              
13 janvier 2012 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,aucune
13 janvier 2012 ,Lauzière - Cheval Noir,Tarentaise ,N,45.47123,6.41270,30,45.467261495103266,6.387576419101878,1715.4545454545455,Ras 
13 janvier 2012 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,35,45.55369929586293,6.365626709574472,1801.8108747044917,RAS
13 janvier 2012 ,Chartreuse,Chartreuse ,T,45.33112,5.84682,40,,,,aucune.
13 janvier 2012 ,Ecrins,Champsaur ,SE,44.6227,06.2279,37,,,,RAS
13 janvier 2012 ,Beaufortain,Beaufortain ,E,45.6745,06.5436,40,,,,RAS. des reptations en toute orientation. cassure jusqu'à 1.20m !. des coulées en versants chauds sous les rochers datant surement des 2 derniers jours.
13 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,"néant, bon regel nocturne, mais de grosse coulée  a droite des troncs en descendant."
13 janvier 2012 ,Belledonne,Oisans ,E,45.20321,6.04034,50,45.189202580487816,6.014418140069683,1815.0734494773512,RAS mais j'ai trouvé la jonction pour aller à la balmette douteuse..me suis du coup abstenu
13 janvier 2012 ,Bornes - Aravis,Val d'Arly ,W,45.8794,06.5246,30,,,,"rien vu aujourd'hui mais vu les purges jusqu'à l'herbe et la hauteur de la cassure (photo) sous Croisse Baulet, ça n'inspire pas une grande sûreté..."
13 janvier 2012 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,ras.....................................................................................................................;;;
13 janvier 2012 ,Grandes Rousses - Arves,Maurienne ,SE,45.1212,06.4173,30,,,,"Nombreuse rupture de pente jusque 2000 m , sinon RAS ........................................................"
13 janvier 2012 ,Belledonne,Grésivaudan ,T,45.24319,5.979609,40,,,,RAS. grosse fissure jusqu'au sol sous la face S du pas du pin.
13 janvier 2012 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,40,,,,Rien vu. Tout est stable.
13 janvier 2012 ,Chartreuse,Chartreuse ,W,45.4635,05.9000,50,,,,"RAS, une trace de ""vieille"" coulée dans la grande pente de neige du haut."
13 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,40,,,,"RAS, la gueule de baleine au Chauchefoin a pas l'air de s'arranger"
13 janvier 2012 ,Bauges,Bauges ,W,45.7365,06.1601,30,45.748136685623436,6.160972833032069,1341.5,sur le secteur rien a signale .par contre versant ouest  Banc Plat çà purge.
12 janvier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8028,06.3850,50,,,,"RAS, juste la monstrueuse coulée dans le Mt Charvin, ca part a la terre...."
12 janvier 2012 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
12 janvier 2012 ,Chartreuse,Chartreuse ,SW,45.35508,5.78776,,45.376349058553785,5.801651475308638,1310.4091994966504,"Rien de neuf à priori, mais ça chauffe...."
12 janvier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87528,6.69,35,,,,RAS sur l'itinéraire.
12 janvier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,SW,44.9160,05.8788,35,44.92092563467491,5.899484613003095,1764.4024767801857,RAS  ancienne coulée à 1800 m
12 janvier 2012 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,SE,44.28341,6.866776,35,,,,Rien de visible de récent... et pour cause
12 janvier 2012 ,Cerces - Thabor - Mont Cenis,Maurienne ,T,45.12068,6.417346,45,,,,RAS
11 janvier 2012 ,Bauges,Bauges ,NE,45.64251,6.063981,,,,,"rien de rien, nous je ne vois rien de rien ........................................"
12 janvier 2012 ,Belledonne,Grésivaudan ,NW,45.33579,6.11992,35,,,,RAS
