Id,Observateur,Pays,Massif,Sommet/secteur,itinéraire,Orientation,Date,Heure,Description,Decl a distance,Distance décl,Caractéristique,Dénivelé,Origine principale,Origine secondaire,Alti départ,Commentaire zone départ,Epaisseur rupture,Epaisseur max rupture,Longueur rupture,Ecoulement principal,Commentaire type écoulement,Alti arrivée,Commentaire zone arrivée,Qualite neige,Commentaire qualité neige,Commentaire qualité transportée,Risque MF,latitude,longitude
1355084695089,Presse Dauphiné Libéré,France,Vercors,Les Trois Becs,Pas de Siara,T,09/12/2012,,Un randonneur aurait été emporté par une avalanche dans le Vercors drômois dans le secteur du Pas de Siara.<br> Plus d'informations dès que possible. ,false,0,,0,,,0,,0,0,0,,,0,,,,,Inconnu,44.633122,5.194156
1355076136979,Duclos Alain,France,Vanoise,Rateau d'Aussois,Les Côtes,S,08/12/2012,,"Une des multiples plaques de fond parties entre ces 8 et 9 décembre.
Non, la neige de ces plaques n'est pas toujours humide !
Non, elles ne se produisent pas qu'au printemps !",false,0,Plaque de fond,100,,,1950,,80,100,30,Dense,,1850,,Sèche poudreuse,,,4 - FORT,45.230079,6.715771
1355579863532,Conseil Général 38,France,Belledonne,Le Recoin,RD111  - Route d'accès à Chamrousse Le Recoin - Avalanche n°1 CLPA St Martin d'Uriage,NW,08/12/2012,,"L'avalanche a été signalée à 7h le 8/12/12. Elle a fini sa course sur la chaussée de la départementale RD111 à hauteur du PR21+850. <br>Le dépôt a été estimé à environ 40m3. (Hauteur maxi du dépôt : 3m et largeur sur la chaussée : 15m).<br>
Concernant la zone de départ, elle n'a pas pu être clairement identifiée. Seul un départ ponctuel superficiel est apparu mais difficile de dire s’il s’agit là de l’élément détonateur. En effet, il existe une incertitude temporelle entre le moment du départ de l’avalanche et la fin des précipitations : est ce qu’il y a eu une nouvelle accumulation de neige recouvrant la zone de départ ?",false,0,,0,,,0,Départ estimé vers 1720m.,0,0,0,Mixte,- Les indices relevés sur le terrain laissent présager d'un écoulement constitué d'un aérosol en plus de la partie dense. Plusieurs épicéas semblent avoir été soufflés.,1540,Dépôt constitué de neige et de débris végétaux.,,,,4 - FORT,45.134105,5.882972
1355078005507,Presse France 3,France,Aravis,Montagne de Sulens,Sous l'arête du Grand Sulens dans la combe NW,W,06/12/2012,12:50,Deux raquetteurs ont été emportés par une avalanche: l'un s'est dégagé très rapidement et l'autre a été retrouvé sous 50 cm de neige après 45 minutes de recherches. L'alerte a été donné aux secours vers 12h50.,false,0,,0,,,1730,,0,0,0,,,0,,,,,3 - MARQUE,45.826657,6.37019
1354990113202,Duclos Alain,France,Haute Tarentaise,Tignes,Tovière,N,06/12/2012,12:00,"On passe, rien... On repasse une heure plus tard pour découvrir cette belle avalanche. Un coup de DVA et une alerte vers les pisteurs pour vérifier qu'il n'y a personne dessous. D'autres avalanches spontanées ont été observées dans le secteur au même moment.
Inquiétant...",false,0,Plaque à vent,40,Vent,Neige,2490,,140,160,70,Dense,blocs,2450,,Sèche dure,,,4 - FORT,45.465717,6.916555
1354710945828,France 3 Alpes,France,Haute Tarentaise,Tignes,Secteur de Tovière,NW,05/12/2012,11:30,"Quatre skieurs qui évoluaient en hors-piste sous la ligne de la Télécabine de l'Aéroski ont été emportés par une avalanche.. Deux d'entre eux ont été complètement enfouis. L'une des victimes décèdera, après avoir été localisée par sondage.
",false,0,Plaque à vent,150,Skieur hors piste,Vent,2660,,40,60,30,,,2510,,Sèche poudreuse,,,4 - FORT,45.457213,6.919287
1354743275748,Duclos Alain,France,Dévoluy,Super Dévoluy,Bord de piste,E,04/12/2012,12:30,"L'avalanche a été déclenchée à pied et à distance. 
",true,2,Plaque à vent,0,Piéton,,0,,20,30,50,,,0,,,Neige dure transportée par le vent qui reposait sur une couche fragile (grains à faces planes).,,Inconnu,44.65898,5.901213
1353184376524,Portier JB,France,Queyras,Pointe de la Saume,,NE,14/11/2012,,La date de départ de cette avalanche n'est pas connue mais elle a été observée le 14 novembre 2012 (certainement après les chutes de neige de la nuit du 10 au 11 novembre).,false,0,Plaque de fond,0,,,2900,,0,0,0,,,0,Dénivelé: environ 200m,,,,Inconnu,44.6389,6.76278
1353173047951,Portier JB,France,Queyras,Pics de la Font Sancte,,NE,11/11/2012,,Incertitude sur la date de départ de l'avalanche : soit le 11 ou le 12 novembre 2012. Elle fait suite aux chutes de neige qui ont eu lieu dans la nuit du 10 au 11 novembre.,false,0,,0,,,2700,,0,0,0,,,0,Dénivelé: 150 à 200m,,,,Inconnu,44.604722,6.799722
1348594807009,Presse France 2,Cachemire-Inde,Himalaya,Manaslu,,T,23/09/2012,05:00,"L'avalanche serait partie vers 7300m d'altidute vers 4h-5h du matin et aurait été déclenchée par une chute de sérac. Elle a balayé et emporté une partie du camp de base n°3 situé à 6800m d'altitude.
Voir dans le lien vers une description une vidéo réalisée par France 2.",false,0,,0,Chute de sérac,,0,,0,0,0,,,0,,,,,Inconnu,28.550864,84.560817
1349621647101,Presse,France,Mont Blanc,Mont Maudit,"Sur la ""Voie des Trois Monts""",N,12/07/2012,05:15,"L'avalanche se serait déclenchée vers 4000m d'altitude et a dévalé la face nord du Mont Maudit emportant des cordées sur l'itinéraire d'accès au Mont Blanc par la ""Voie des Trois Monts"".
L'avalanche a créé un amas de neige sur 100m² sur plus de 2m d'épaisseur.<br>
Selon Météo France, ""le vent était fort sur le secteur jeudi avec des pointes à 60 à 70km/h dans le secteur de l'Aiguille du midi après des pointes allant jusqu'à 100km/h mercredi.""",false,0,Plaque à vent,0,,,0,La plaque ferait 40cm d'épaisseur.,0,0,0,,,0,,,,,Inconnu,45.847576,6.875847
50000782,Duclos Alain,France,Maurienne,Grand Galibier,Col du Galibier,T,06/06/2012,17:30:00,Tir positif pour la protection des travaux de déneigement pour l'accès au Col du Galibier.<br />,false,0,,130,Minage de corniche,,2680,,0,0,0,Dense,,2550,,Mouillée,,,Inconnu,45.06622,6.405511
50000779,Maitre Antoine,France,Haute Maurienne,Pointe Longe Côte,,NW,26/05/2012,,"Vaste plaque partie spontanément en journée, après une nuit d'orage. On remarque un départ ponctuel à l'origine (ce qu'Yves Détry appelle un &quot;départ en chapelle).<br />",false,0,,710,Inconnue,,3040,,0,0,0,Dense,,2330,,,,,Inconnu,45.201903,6.772225
50000778,Duclos Alain,France,Maurienne,Grand Galibier,Col du Galibier - Valloire,NW,24/05/2012,13:20:00,Minage avant travaux de déneigement puis ouverture à la circulation.<br />,false,0,,110,Minage de corniche,,2670,,0,160,0,Dense,,2560,,,,,Inconnu,0,0
50000777,Duclos Alain,France,Lauzière,Col de la Madeleine,Secteur du Gros Villan,NE,23/05/2012,,"L'avalanche est partie spontanément entre le départ des équipes de déneigement mercredi 23 à 13:00, et leur retour le lendemain matin à 06:00. La route (qu'elle a traversée sur deux sections) était bien sûr fermée à la circulation.<br />",false,0,Plaque de fond,0,Inconnue,,1950,,0,0,0,Dense,Gros blocs de neige dure.<br />,1820,,Humide,,,Inconnu,45.446777,6.376038
50000781,Batoux Philippe,France,Mont Blanc,Le Grand Flambeau,Col des Flambeaux,N,21/05/2012,,L'avalanche a été observée par des skieurs lors de leur passage. ,false,0,,0,,,0,,50,0,300,,,0,,,,,Inconnu,45.849572,6.927536
50000775,Duclos Alain,France,Haute Maurienne,Albaron,Glacier Supérieur du Vallonnet - Bonneval sur Arc,N,11/05/2012,,"Il semblerait qu'une coulée de fonte ait déclenché une petite plaque... qui aurait déclenché une (très) grosse plaque. Le tout est parti sur glacier.<br />Je ne suis pas absolument certain de la date, à un ou deux jours près. Merci aux éventuels témoins de me contacter !<br />",false,0,Plaque sur glacier,1000,Inconnue,,3250,,0,0,0,,,2250,,,,,Inconnu,45.353978,7.069756
50000771,Duclos Alain,France,Haute Maurienne,La Norma,Au dessus de la piste des Crêtes (fermée !),N,10/05/2012,,"Avalanche sans doute partie en journée (très chaude) du 10 mai, observée tôt le lendemain matin<br />",false,0,Départ ponctuel,350,Réchauffement,,2600,,0,0,0,Dense,,2250,,Mouillée,,,Inconnu,45.187688,6.734651
50000772,Duclos Alain,France,Maurienne,Pointe des Lauzettes,,E,10/05/2012,,Avalanche partie spontanément en journée.<br />,false,0,,450,Réchauffement,,3000,,0,0,0,Dense,,2550,,Humide,,,Inconnu,45.087887,6.387512
50000770,Foulle Pierre ,France,Ecrins,Grande Ruine,Voie normale ,NE,08/05/2012,11:00:00,"<div style=""color: rgb(34, 34, 34); font-family: 'times new roman', 'new york', times, serif; font-size: 16px; background-color: rgba(255, 255, 255, 0.917969); "">La plaque a été déclenchée par le 7ème et dernier skieur à la descente. Un des skieurs a été emporté et enseveli sous environ 1 mètre de neige durant 10 minutes. Il a été secouru par ses compagnons.<br />Les skieurs étaient en partie passés dans cette zone à la montée.</div><div style=""color: rgb(34, 34, 34); font-family: 'times new roman', 'new york', times, serif; font-size: 16px; background-color: rgba(255, 255, 255, 0.917969); "">Dans ce secteur, la neige était poudreuse sur une épaisseur de 50cm.<br /> <br />Si un internaute dispose de photos de l'avalanche, nous sommes preneurs. Merci. </div>",true,0,Plaque friable,200,Skieur rando.  descente,,0,Départ vers 3600m d'altitude environ. Pente 35°- 40°,0,0,100,Dense,,0,Arrivée vers 3400m d'altitude.,,Neige poudreuse sur 50 cm d'épaisseur,,Inconnu,44.96773,6.329627
50000776,Martin Jean-Nicolas,France,Vanoise,Grande Casse,Glacier des Grands Couloirs,W,07/05/2012,09:50:00,L'avalanche a pris les 14 randonneurs qui étaient sur la trace de montée.<br />Une personne a été ensevelie et dégagée au bout de 5 à 7 minutes. Les secours qui ont été alertés (par le 112) sont arrivés sur les lieux une trentaine de minutes après l'appel. Trois randonneurs ont été évacués par les secours.<br />L'une des personnes concernée par la coulée témoigne qu'elle a été prise à 3490m d'altitude puis a glissé et a pu s'arrêter vers 3370m sans être ensevelie.<br /><br />Deux groupes de 3 à 4 randonneurs étaient passés auparavant (environ 1/4h) à cet endroit.<br /><br />La photo avec les randonneurs a été prise avant l'avalanche à 9h15.,false,0,Plaque sur glacier,300,,,3600,,0,0,0,Dense,,3300,,,Couche de neige fraîche de 15 à 25 cm sur le secteur.,,Inconnu,45.40372,6.818854
50000767,Duclos Alain,France,Lauzière,Col de la Madeleine,Juste sous l'aire de pique-nique...,N,04/05/2012,10:30:00,"Environ 1 heure auparavant, je m'étais avancé sur l'épaule dans la perspective de descendre le goulet. La neige étant plus molle que ce à quoi je m'attendais, et la pente plus raide, j'ai préféré éviter l'endroit...<br />",false,0,Plaque de fond,100,Réchauffement,,1920,,80,120,20,Dense,,0,,Humide,,,Inconnu,45.4354,6.382679
50000765,Lacheré François,France,Lauzière,Mont Bellacha,"Sous le sommet, versant SE",SE,03/05/2012,10:15:00,"Vrai plaque partie soudainement sous les skis. Impression de sécurité ce matin dans un versant ensoleillé, avec une neige molle sur une faible épaisseur en surface.<br />Impossible toutefois de s'échapper. Heureusement, l'écoulement est resté d’ampleur modeste. Pas de mal...<br /><br />Merci, François, de nous alerter sur ce type de danger, inattendu pour beaucoup d'entre nous. La neige nouvelle (précipitations et/ou transport par le vent) reste le phénomène à surveiller en priorité... dans les pentes inclinées à plus de 30°.<br />",false,0,,120,Skieur rando.  descente,Réchauffement,2420,,30,60,50,Dense,,2300,"<br _moz_editor_bogus_node=""TRUE"" />",Humide,,,Inconnu,45.540305,6.419608
50000766,Duclos Alain,France,Maurienne,Ouillon,Col du Glandon,N,03/05/2012,15:00:00,"Minage de corniche avant commencement des travaux de déneigement. <br />Très bon résultat : neige mouillée facilement mobilisable, qui glisse loin.<br /><br />Voir le film en cliquant sur &quot;lien vers une autre description&quot;. <br />",false,0,,230,Minage de corniche,Réchauffement,1930,,0,0,200,Dense,,1700,,Mouillée,,,Inconnu,45.240268,6.172363
50000768,Service des pistes Val d'isère,France,Haute Tarentaise,Col de l'Iseran,Face Nord de l'Ouillette - Val d'isère,NW,03/05/2012,17:00:00,"Très vaste plaque partie spontanément. <br />On se souvient de celle du 4 avril 2009 dans le même secteur, beaucoup moins grande, mais qui avait emporté des skieurs l'ayant déclenchée.<br />",false,0,,200,Réchauffement,Neige,3000,,0,0,500,Mixte,,2820,,,,,Inconnu,45.421245,7.011063
50000774,Pastore Thierry,Italie,Grand Paradis,Pointe de la Galise,Punta Galisia - Par le Val de Rhêmes - Glacier du Fond,N,03/05/2012,,"Départ spontané d'une vaste plaque partie dans la nuit, à priori le 3 mai.",false,0,,0,,,0,,0,0,0,,,0,,,,,Inconnu,45.471148,7.099067
50000764,Coubat Grégory,France,Maurienne,Pic Noir,Au dessus du lac de Bissorte,W,02/05/2012,16:00:00,"&quot;<i>Ce matin il n'y avait que des boulettes... C'est parti entre 15:0 et 17:00</i>&quot;<br />Assez vaste plaque.<br />Manteau neigeux remarquablement &quot;pourri&quot; depuis le matin (ciel nocturne couvert, température élevée...).<br />",false,0,,250,Réchauffement,Neige,2500,,0,0,150,Dense,,2250,,Humide,,,Inconnu,45.17328,6.594473
50000769,Service des pistes Val d'isère,France,Haute Tarentaise,Pointe du Montet,Glacier du Grand Pisaillas - Val d'Isère,W,02/05/2012,,L'avalanche est partie spontanément après fermeture des pistes. <br />,false,0,,150,Réchauffement,Neige,3350,,90,130,200,Dense,,3200,,,,,Inconnu,45.41219,7.058549
50000759,Duclos Alain,France,Maurienne,Mont Coburne,Secteur Lac de Bissorte,E,26/04/2012,12:00:00,Vrai départ en plaque. Illustre bien le genre de pente qu'il faut éviter de traverser dans les conditions actuelles : très mauvais &quot;voyage&quot; si ça part sous les skis.<br />,false,0,,200,Réchauffement,Neige,2300,,0,0,0,Dense,,2100,,Humide,,,2 - LIMITE,45.183395,6.57188
50000761,Audenino Justin,France,Maurienne,Cime des Torches,ou le Grand Agnelin,N,26/04/2012,,Départ spontané d'une vaste plaque. Un fort vent de sud a soufflé sur le secteur depuis le 25/04.,false,0,Plaque à vent,0,,,2650,<br />,0,0,0,,,0,L'avalanche est au moins descendue jusqu'à 2250m d'altitude.,,,,3 - MARQUE,45.15275,6.25621
50000758,Duclos Alain,France,Maurienne,Col des Marches,Ruisseau du Jeu ; Côté lac de Bissorte,N,25/04/2012,,"Avalanche sans doute descendue spontanément le 25, mais observée seulement le matin du 26.<br />",false,0,,200,Neige,Vent,2750,,0,0,150,,,2550,,,,,4 - FORT,45.179723,6.561105
50000756,Duclos Alain,France,Haute Maurienne,Pointe d'Andagne,Téléski des Lacs - Bonneval sur Arc,NE,24/04/2012,16:30:00,"Déclenchement de plaque accumulée par le vent, par passage à ski.<br />Glissement sur &quot;couche fragile temporaire&quot;<br />",false,0,Plaque à vent,40,Skieur hors piste,Vent,2590,,20,30,50,Dense,,2550,,Sèche poudreuse,,,4 - FORT,45.360298,7.05611
50000755,Maitre Antoine,France,Haute Maurienne,Pointe Longe Côte,,NW,22/04/2012,,Avalanche partie pendant l'épisode de précipitations et de vent entre la nuit passée et ce matin. Pas d'autres vastes avalanches comme celle ci observées dans le secteur pour l'instant (?).<br />,false,0,,0,Neige,Vent,2700,,0,0,150,,,2030,,,,,3 - MARQUE,45.195513,6.767194
50000754,Raulet Yan,France,Mont Blanc,Aiguille du Midi,"Entre l'Aiguille du Midi et le Col du Plan, Côté Vallée Blanche ; Chamonix",SE,21/04/2012,10:00:00,"&quot;<i><span style=""RIGHT: auto"">Déclenchement vers 10
 heures par un skieur très optimiste, bien chanceux de ne pas s'être fait
 tirer sur le versant Vallée Banche de l'Arête Midi Plan.</span></i><span style=""RIGHT: auto"">
<div style=""RIGHT: auto""><span style=""RIGHT: auto""><i>Gros cumuls de neige en altitude sur les<var id=""yui-ie-cursor""></var> environs du Mont Blanc et le bassin de la Vallée Blanche. Quelques départs naturels et accidentels, çà et là dans des pentes</i>&quot;.<br /><br />Merci Yan !<br /></span></div></span>",false,0,,100,Skieur hors piste,,3600,,0,100,0,Dense,,3500,,Sèche poudreuse,,,3 - MARQUE,45.872406,6.902189
50000762,Presse Dauphiné Libéré,France,Chablais,Mont de Grange,Couloir du Petit Pertuis,T,21/04/2012,,"&quot;<i>Samedi 21 avril, deux randonneurs étaient
emportés par une avalanche, sur le secteur du Mont de Grange. Ils
ont pu se dégager. Un témoin, qui a participé aux recherches,
revient sur cet incident</i>
&quot;<br /><i>&quot; A 20 mètres du sommet, on a vu une plaque à vent se décrocher en dessous dans le couloir du &quot;Petit Pertuis&quot;. Nous sommes descendus une cinquantaine de mètres et avons constaté que l'avalanche était très importante&quot;. Tout le couloir était descendu, une épaisseur d'une quarantaine de centimètres sur une quinzaine de mètres de large et sur environ 300m de dénivelé.&quot;</i><br />L'avalanche se serait déclenchée vers midi. <br /><br />Est qu’un internaute averti pourrait nous préciser la localisation ? Merci. <br /><br /> ",false,0,,0,Skieur rando.  montée,,0,,0,0,0,,,0,,,,,2 - LIMITE,46.264867,6.77386
50000753,Duclos Alain,France,Maurienne,Ouillon,Col du Glandon,N,19/04/2012,13:00:00,Nombreuses purges spontanées en mi journée.<br />Ces départs en plaques illustrent la notion de &quot;couche fragile temporaire&quot;.<br />,false,0,,0,Réchauffement,Neige,1940,,20,0,30,Dense,,1850,,Humide,Neige fraiche<br />,,3 - MARQUE,45.243094,6.171802
50000752,Presse Dauphiné Libéré,France,Vanoise,Mont du Borgne,"Au dessus de Plein Sud, Val Thorens",N,17/04/2012,19:00:00,"<span style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "">&quot;</span><i style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "">Un surfeur de 32 ans, est mort mardi soir après avoir été emporté par une avalanche dans un secteur hors-piste de la station savoyarde de Val-Thorens. <br />Le jeune homme faisait partie d’un groupe de trois surfeurs qui descendaient le Mont du Borgne, sur la commune de Saint-Martin-de-Belleville (Savoie), après avoir effectué l’ascension en raquettes.</i><span style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "">&quot; </span><br style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "" /><br style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "" /><span style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "">Un skieur se serait faite emporter en allant porter secours, maintenu au dessus de l'écoulement par son ABS</span><br style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "" /><span style=""color: rgb(50, 56, 58); font-family: 'Trebuchet MS', Arial, sans-serif; font-size: 13px; "">Merci au PGHM pour leurs précisions sur la localisation. Ils confirment la mise en garde sur l'instabilité dans le secteur.</span>",false,0,,200,Surfeur,,3020,,0,0,50,,,2840,,Sèche poudreuse,,,3 - MARQUE,45.300656,6.595388
50000757,Mayou Sébastien,Italie,Grand Paradis,Punta Basei,Descente du Col de la Pointe Basei - Au dessus du Refuge Chivasso,NE,17/04/2012,13:00:00,"<strong style=""color: rgb(34, 34, 34); font-family: arial, sans-serif; font-size: 13px; background-color: rgba(255, 255, 255, 0.917969); "">&quot;Alors que j'évoluais avec mon groupe au dessus de refuge Chivasso, un groupe descendant du col de la pointe Basei a déclenché une avalanche. Une personne a été emportée, mais n'a pas été ensevelie car l'avalanche s'est étalée à son arrivée. Le guide britannique qui avait pris des distances de sécurité très importantes a pu intervenir très rapidement. Les secours ont été déclenchés afin de secourir la personne qui a perdu ses skis ainsi que pour évacuer la quinzaine de skieurs qui attendaient en amont. En effet la suite de la descente s'avérait encore assez dangereuse.&quot;<br />L'avalanche a été déclenchée au passage du second skieur, qui après avoir traversé, a entamé un premier virage et a déclenché la plaque à ce moment là. <br /> <br />&quot;Avec mon groupe il était prévu de faire cet itinéraire en aller/retour depuis le refuge Chivasso mais la quantité de neige tombée les jours précédents (70cm) ainsi que tous les woums ressentis m'ont fait renoncer à cet itinéraire.&quot;</strong>",false,0,Plaque friable,0,Skieur rando.  descente,,0,,0,0,0,Dense,,0,,,,,3 - MARQUE,0,0
50000760,Audenino Justin,France,Haute Maurienne,Pointe d'Ambin,,NE,10/04/2012,08:50:00,Le troisième skieur à s'engager dans la pente a déclenché une petite plaque à son passage au niveau d'une rupture de pente (&gt;40°). Il a été emporté en surface de l'avalanche sur 100m.<br /><br />Du transport de neige par le vent de secteur ouest à nord avait été observé la veille (le 09/04).,false,0,Plaque friable,0,Skieur rando.  descente,,3120,,0,20,15,Dense,,0,,,,,2 - LIMITE,45.133219,6.862753
50000749,Lacheré François,France,Haute Maurienne,Pointe des Lauses Noires,itinéraire IGN sous le point côté 3363,NE,09/04/2012,11:00:00,"Pas de photos, mais une description très intéressante par François :<br />&quot;Nous descendions à pied car il n'y avait pas assez de neige sous le sommet. Dès que c'est devenu skiable, j'ai posé un pied sur la neige... et toute la pente est partie sur environ 150 m de large, avec la rupture entre mes 2 pieds...&quot;.<br />Pas &quot;très raide&quot; : 33° de moyenne mesurés sur la carte pour 50 m de dénivelé.<br />Pas de &quot;surcharge&quot; : &quot;<i>je venais à peine de poser le pied</i>&quot;<br />Pas beaucoup de neige, mais justement de quoi se faire bien racler sur les rochers.<br />Beaucoup de vent la veille, mais pas d'alerte jusque là.<br /><br />Un peu rageant : l'évitement était facile en descendant un peu une arête avant de rejoindre des pentes plus douces (mais l'itinéraire indiqué sur la carte ne passait pas par là...). Il aurait fallu mieux écouter Véro ?  ;-)<br /> <br /><br /> <br /> ",true,0,Plaque à vent,0,Skieur rando.  descente,,3340,,30,50,150,Dense,,3150,,,,,2 - LIMITE,45.24947,7.118696
50000751,Presse France 3,France,Maurienne,Roche Noire,,W,09/04/2012,,"&quot;<i>Le skieur avec lequel il évoluait a rapidement repéré un pied qui 
dépassait de la coulée. Malgré l'intervention des secouristes de la 
CRS Alpes pour le désensevelir,</i>&quot; il n'a pas été possible de le sauver.<br />",false,0,Plaque à vent,0,Skieur rando.  descente,,2950,,0,0,0,Dense,,2850,,,,,2 - LIMITE,45.143113,6.529734
50000746,Dufour Stéphane,France,Maurienne,Mont Coburne,Lac de Bissorte,E,06/04/2012,13:30:00,"Avalanche spontanée, qui semble avoir été initiée par la rupture d'un morceau de corniche.<br />",false,0,,350,Réchauffement,,2480,,0,0,0,Dense,,2130,,Humide,,pierres,2 - LIMITE,45.17686,6.573457
50000744,Duclos Alain,France,Haute Maurienne,Pointe d'Andagne,Couloir du Tchou - Bonneval sur arc,NW,05/04/2012,14:00:00,"Après une nuit de ciel couvert et quelques précipitations, l’absence de regel nocturne a permis de très nombreuses coulées et avalanches. Certains départs ponctuels ont provoqué le déclenchement de plaques.<br />Changement de situation radical après une longue période de beau temps associée à un regel excellent.<br />",false,0,,0,Réchauffement,,2300,,0,0,0,Dense,,1800,,Humide,,,3 - MARQUE,45.372085,7.063118
50000745,Rey Hervé,France,Beaufortain,Ban Rouge,Praz sur Arly,NE,03/04/2012,,L'avalanche a traversé une piste. L'alerte a été donnée auprès du service des pistes à 13h45.,false,0,Plaque de fond,0,,,0,Départ vers 1915m d'altitude environ.,0,0,0,,,0,Altitude d'arrivée : 1820 m environ,,,,1 - FAIBLE,45.800686,6.587552
50000740,Teppaz Patrick,France,Haute Maurienne,Albaron,Glacier supérieur du Vallonnet - Bonneval sur Arc,N,30/03/2012,11:00:00,"Chute de séracs purgeant les couloirs en dessous, observée 
pendant l'ascension de l'Ouille du Midi. Elle recouvre les traces  des 
gens qui passent rive gauche...",false,0,,0,Chute de sérac,,3200,,0,0,0,Mixte,,2680,,,,,1 - FAIBLE,45.348597,7.079794
50000741,Le Garec Jean-Louis,France,Mont Blanc,Dent du Géant,Glacier suspendu de l'Aiguille Noire - Glacier des Périades,NE,30/03/2012,15:30:00,"&quot;Petite avalanche sur le glacier des Périades, ce vendredi 30 mars à 15 h 30, venant du glacier suspendu de la Noire. <br />Juste
 pour nous rappeler celle de décembre, énorme, qui avait balayé toute la 
base du glacier avec un dépôt de glace impressionnant jusqu’à la salle à
 manger. &quot;<br /><br />Curieux de constater plusieurs avalanches induites par des chutes de sérac ce même jour, dans des massifs différents... <br />",false,0,,0,Chute de sérac,,3440,,0,0,0,Aérosol,,2550,,,,,2 - LIMITE,45.87509,6.942391
50000742,GrandGunderson Photography,Etats-Unis,North Cascades,Mount Shuksan,Mount Baker Ski Resort,T,24/03/2012,,Les pisteurs de la station de Mt Baker en Amérique du Nord ont patrouillé en hélicoptère sur les secteurs de Mount Shuksan et sur Hemispheres afin de sécuriser le domaine skiable. L'épaisseur d'une des cassures atteint près de 4m.<br /><br /> <br />,false,0,,0,Grenadage hélico,,0,,0,0,0,,,0,,,,,Inconnu,48.831667,-121.603056
50000739,Duclos Alain,France,Aravis,Pointe de Merdassier,,E,23/03/2012,,"Encore une plaque de fond comme il en glisse en ce moment. On voit sur les photos que le secteur est très fréquenté par les randonneurs. Bien que ces plaques ne soient jamais déclenchées accidentellement, leur glissement spontané peut représenter un danger.<br />",false,0,Plaque de fond,0,Réchauffement,,2000,,0,0,0,Dense,,1530,,,,,3 - MARQUE,45.857994,6.462325
50000737,Presse Dauphiné Libéré,France,Belledonne,Dent du Pra,Prapoutel,NW,22/03/2012,14:00:00,"Lors de la sécurisation d'une course de ski-alpinisme, un skieur de randonnée a déclenché une plaque et a été emporté sur plus de 500m de dénivelée. Il est parvenu à rester en surface de la coulée et n'a pas été enseveli. <br />L'avalanche s'est déclenchée lorsqu'il s'est engagé dans la pente (après un premier virage). Il était le second à descendre.<br /><br />Plus d'informations dans le &quot;lien vers une description&quot; ainsi que dans le récit rédigé par le skieur qui a été emporté.<br />",false,0,Plaque friable,550,Skieur rando.  descente,,2610, Départ sur l'épaule séparant le vallon du Pra et le vallon sous le Pic de la Belle Etoile.,40,60,0,Dense,,2060,,,,,2 - LIMITE,45.240139,6.041778
50000736,Duclos Alain,France,Vanoise,Aiguille Rouge,Combe des Lanchettes-couloir Nord-Les Arcs,N,20/03/2012,,"Petite coulée déclenchée par le passage de skieurs, dans ce secteur où plusieurs avalanches mortelles se sont produites.<br />On le voit ici sous un jour souriant. Se rappeler que les coulées que l'on déclenche facilement à ski sont loin d'être les plus dangereuses : une &quot;plaque&quot; supporte parfois plusieurs passages avant de partir, monstrueuse (se souvenir de celle du 1er janvier 2010 par exemple).<br />",false,0,,80,Skieur hors piste,Neige,2480,,20,0,0,Dense,,2400,,Sèche poudreuse,,,3 - MARQUE,45.571521,6.828143
50000735,Presse RTS.CH,Norvège,Sorbmegaisa ,,Norvège - Municipalité de Kaafjord,SW,19/03/2012,,"Cinq skieurs qui évoluaient au sein d'un groupe de douze randonneurs sont décédés dans une avalanche sur le Massif de Sorbmegaisa dans le nord de la Norvège.<br />L'avalanche aurait été déclenchée par les skieurs eux-mêmes en début d'après-midi à environ 1000 mètres d'altitude.<br /> <br />Les témoignages des rescapés remettent en cause les premières informations diffusées (inclinaison de la pente, indice de risque, etc.)<br />Plus d'informations dans le &quot;lien vers une autre description&quot;.<br /> ",false,0,,580,Skieur rando.  descente,,1170,,100,300,300,,,0,,,,,2 - LIMITE,69.72603,20.619809
